"name","uid"
"Rectinemataceae","2951105"
"Recurvomyces","701936"
"Red",NA
"Rehaibacterium","1344362"
"Reichenbachiella","156993"
"Reinekea","230494"
"Remersonia","72143"
"Renibacterium","1645"
"Renmark",NA
"Resinicium","98780"
"Reticularia","1334560"
"Reticulibacter","2866728"
"Reticulomyxa","46432"
"Retroperitoneal",NA
"Reyranella","445219"
"Reyranellaceae","2844375"
"Rhabdaerophilum","2717339"
"Rhabdammina","159865"
"Rhabdobacter","1747773"
"Rhabdochlamydiaceae","689704"
"Rhabdochromatium","48728"
"Rhabdomonas","1047"
"Rhabdonatronobacter","2911684"
"Rhabdothermincola","2820403"
"Rheinheimera","67575"
"Rhexocercosporidium","204754"
"Rhinocladiella","5587"
"Rhinopithecimicrobium","3229750"
"Rhizamoeba","136461"
"Rhizobacter","212743"
"Rhizobiaceae","82115"
"Rhizobiales","356"
"Rhizobium","379"
"Rhizobium/Agrobacterium","357"
"Rhizoclosmatium","109967"
"Rhizocola","1538466"
"Rhizoctonia","1322061"
"Rhizodiscina","1504669"
"Rhizohabitans","3038096"
"Rhizomicrobium","1241326"
"Rhizomonospora","3383256"
"Rhizomucor","4838"
"Rhizonema","1441869"
"Rhizophagus",NA
"Rhizophlyctis","64515"
"Rhizophydium","60186"
"Rhizoplaca","111842"
"Rhizopogon","5375"
"Rhizopus","4842"
"Rhizorhabdus","1649486"
"Rhizorhapis","1649487"
"Rhizosolenia","3004"
"Rhodanobacter","75309"
"Rhodanobacteraceae","1775411"
"Rhodobacter","1060"
"Rhodobacteraceae","31989"
"Rhodobacterales","204455"
"Rhodobaculum","1640884"
"Rhodobiaceae","119043"
"Rhodobium","34016"
"Rhodoblastus","168658"
"Rhodocaloribacter","2893090"
"Rhodochaete","110509"
"Rhodococcoides","3259750"
"Rhodococcus","1827"
"Rhodocollybia","71917"
"Rhodocyclaceae","75787"
"Rhodocyclales","206389"
"Rhodocytophaga","455076"
"Rhodoferax","28065"
"Rhodoglobus","193383"
"Rhodohalobacter","1974209"
"Rhodoligotrophos","987053"
"Rhodoluna","529883"
"Rhodomicrobium","1068"
"Rhodonellum","336827"
"Rhodonia","2041757"
"Rhodophana","1317011"
"Rhodophyticola","2680018"
"Rhodopila","1070"
"Rhodopirellula","265488"
"Rhodoplanes","29407"
"Rhodopseudomonas","1073"
"Rhodospirillaceae","41295"
"Rhodospirillales","204441"
"Rhodospirillum","1081"
"Rhodosporidiobolus","1799703"
"Rhodothalassiaceae","1544800"
"Rhodothalassium","85273"
"Rhodothermaceae","563843"
"Rhodothermaeota","1853220"
"Rhodothermales","1853224"
"Rhodothermia","1853222"
"Rhodothermus","29548"
"Rhodotorula","5533"
"Rhodovarius","268408"
"Rhodovastum","504465"
"Rhodovibrio","85274"
"Rhodovibrionaceae","2844403"
"Rhodovulum","34008"
"Rhopalomyces","78912"
"Rhopalosiphum","40931"
"Rhynchobodo","51333"
"Rhynchogastrema","1581160"
"Rhynchomonas","127149"
"Rhynchopus","160598"
"Rhynchosporium","38037"
"Rhypophila","2905927"
"Rhytidhysteron","37884"
"Rice","4530"
"Richelia","98443"
"Rickenella","50989"
"Rickettsia","780"
"Rickettsiaceae","775"
"Rickettsiales","766"
"Rickettsiella","59195"
"Riemerella","34084"
"Rigidoporus","81053"
"Rikenellaceae","171550"
"Rippkaea","2546365"
"Rivibacter","1146865"
"Rivularia","373984"
"Robbsia","2038280"
"Robertkochia","1649489"
"Robertmurraya","2837507"
"Robiginitalea","252306"
"Robiginitomaculum","437506"
"Robillarda","5468"
"Robinsoniella","588605"
"Robinvale",NA
"Roccellographa","92841"
"Rodentibacter","1960084"
"Romboutsia","1501226"
"Romeriopsis","2992131"
"Roridomyces","230760"
"Rosa","3764"
"Rosavirus","1511804"
"Rose",NA
"Roseateles","93681"
"Roseburia","841"
"Roseiarcaceae","1643957"
"Roseiarcus","1643958"
"Roseibaca","121820"
"Roseibacillus","518755"
"Roseibium","150830"
"Roseicella","2730923"
"Roseiconus","2814446"
"Roseicyclus","336277"
"Roseiflexaceae","1508635"
"Roseiflexus","120961"
"Roseihalotalea","3139278"
"Roseimaritima","1579506"
"Roseimicrobium","1348508"
"Roseinatronobacter","121820"
"Roseisolibacter","2093335"
"Roseitalea","1915401"
"Roseitranquillus","2888791"
"Roseivirga","290180"
"Roseivivax","93682"
"Rosellinia","77043"
"Rosenbergiella","1356488"
"Roseobacter","2433"
"Roseococcus","35812"
"Roseofilum","1233426"
"Roseomonas","125216"
"Roseospira","86671"
"Roseovarius","74030"
"Rosistilla","2795779"
"Rossbeevera","1078015"
"Rossellomorea","2837508"
"Rostrohypoxylon","742313"
"Rostrostelium","2058188"
"Rotaliina","29185"
"Rothia","32207"
"Rouxiella","1565532"
"Rozella","276836"
"Ruania","626119"
"Ruaniaceae","1331736"
"Rubellimicrobium","295418"
"Rubidibacter","582491"
"Rubinisphaera","1649490"
"Rubneribacter","2126002"
"Rubricoccaceae","1853227"
"Rubricoccus","907202"
"Rubripirellula","1579505"
"Rubritalea","361050"
"Rubritepida","182402"
"Rubrivirga","1434037"
"Rubrivivax","28067"
"Rubrobacter","42255"
"Rubrobacteraceae","84997"
"Rubrobacteridae","84995"
"Rubroboletus","1611990"
"Rudaea","886360"
"Rudaeicoccus","1434038"
"Rudanella","451373"
"Ruegeria","97050"
"Rufibacter","1379908"
"Rugamonas","212744"
"Rugosibacter","1914449"
"Rugosimonospora","1198243"
"Ruicaihuangia","3137419"
"Ruinenia","1798879"
"Ruminiclostridium","1508657"
"Ruminococcaceae","216572"
"Ruminococcus","1263"
"Rummeliibacillus","648802"
"Runella","105"
"Russula","5402"
"Ruthenibacterium","1905344"
"Rutstroemia","38452"
"SAR116",NA
"SAR202",NA
"SAR86",NA
"SAR92",NA
"Sabulicella","2901382"
"Saccamoeba","136463"
"Saccharata","371108"
"Saccharibacillus","456492"
"Saccharicrinis","1618113"
"Saccharobesus","2894574"
"Saccharococcus","29395"
"Saccharofermentans","1200657"
"Saccharolobus","2100760"
"Saccharomonospora","1851"
"Saccharomyces","4930"
"Saccharomycodes","36034"
"Saccharomycopsis","4943"
"Saccharophagus","316625"
"Saccharopolyspora","1835"
"Saccharospirillaceae","255527"
"Saccharospirillum","231683"
"Saccharothrix","2071"
"Saccharum","4546"
"Saezia","2709671"
"Sagittula","58842"
"Saitoella","5605"
"Saitozyma","1890244"
"Sakaguchia","106022"
"Saksenaea","90257"
"Salana","120376"
"Salaquimonas","2712688"
"Salegentibacter","143222"
"Salibacter","444513"
"Salibacteraceae","2772535"
"Salicibibacter","2685905"
"Salimicrobium","351195"
"Salinarimonadaceae","2137278"
"Salinarimonas","690086"
"Salinibacter","146918"
"Salinibacterium","235888"
"Salinicoccus","45669"
"Salinicola","404432"
"Salinigranum","1644057"
"Salinimicrobium","561367"
"Salinimonas","288793"
"Saliniradius","2661818"
"Saliniramus","2919362"
"Salinisphaera","180541"
"Salinisphaeraceae","742031"
"Salinispira","1616789"
"Salinispora","168694"
"Salinivirga","1970191"
"Salinivirgaceae","1970190"
"Salipaludibacillus","1884449"
"Salipiger","263377"
"Salisaeta","689697"
"Salisapilia","983658"
"Salisediminibacterium","1434042"
"Salispina","1862710"
"Salmonella","590"
"Salmonirosea","3341730"
"Salsipaludibacter","2917698"
"Samsoniella","2591471"
"Samuelsia","511200"
"Sandaracinaceae","1055686"
"Sandaracinobacter","56358"
"Sandaracinus","1055688"
"Sandarakinorhabdus","362865"
"Sanghuangporus","1659840"
"Sanguibacter","60919"
"Sanya",NA
"Sappinia","343528"
"Saprolegnia","4769"
"Saprospira","1007"
"Saprospiraceae","89374"
"Saprospirales","1936988"
"Sarcina","1266"
"Sarcocystis","5812"
"Sarcodon","57135"
"Sarcosagium","286405"
"Sarcoscypha","47216"
"Sarcosphaera","49972"
"Sarcotrochila","132178"
"Sarea","273281"
"Sarocladium","284134"
"Saturnispora","29834"
"Satyrvirus",NA
"Saudi",NA
"Savoryella","1096518"
"Sawyeria","31289"
"Saxibacter","3162691"
"Saxophila","1917220"
"Scandinavium","2726810"
"Scedosporium","41687"
"Schaalia","2529408"
"Schauerella","3149250"
"Scheffersomyces","766733"
"Schinkia","2837509"
"Schizangiella","181059"
"Schizophyllum","5333"
"Schizoplasmodiopsis","435419"
"Schizopora","1213737"
"Schizosaccharomyces","4895"
"Schizothecium","252155"
"Schleiferiaceae","1333713"
"Schleiferilactobacillus","2767891"
"Schlesneria","656899"
"Schumannella","472058"
"Schwanniomyces","766758"
"Schwartzia",NA
"Sciscionella","596495"
"Sclerocystis","1150878"
"Scleroderma","68787"
"Scleromatobacter","3034706"
"Scleromitrula","58904"
"Sclerophora","188195"
"Sclerospora","162129"
"Sclerotimonavirus","1883068"
"Sclerotinia","5179"
"Sclerotium","109384"
"Scolecofusarium","2871151"
"Scopulibacillus","442527"
"Scortechinia","306133"
"Scutellospora","27382"
"Scytalidium","5538"
"Scytolyngbya","1706226"
"Scytonema","1203"
"Scytonematopsis","259009"
"Secundilactobacillus","2767892"
"Sedimentibacter","190972"
"Sedimenticola","349742"
"Sedimentisphaera","2483368"
"Sedimentisphaerales","2483366"
"Sedimentitalea","1541818"
"Sediminibacillus","482460"
"Sediminibacterium","504481"
"Sediminicoccus","1706033"
"Sediminihabitans","1217414"
"Sediminispirochaeta","1911556"
"Sediminitomix","379074"
"Sediminivirga","1784953"
"Segatella","2974251"
"Segetibacter","460073"
"Segeticoccus","2706529"
"Segniliparus","286801"
"Segnochrobactrum","2822332"
"Seiridium","138063"
"Seirophora","671928"
"Selenomonadaceae","1843491"
"Selenomonadales","909929"
"Selenomonas","970"
"Sellaphora","216740"
"Sellimonas","1769710"
"Seminavis","286098"
"Senegalimassilia","1473205"
"Seohaeicola","481178"
"Seonamhaeicola","1649495"
"Septobasidium","5246"
"Septoglomus","1144751"
"Septoria","39702"
"Serendipita","358905"
"Serinicoccus","265976"
"Serpentinimonas","2490452"
"Serpula","80744"
"Serratia","613"
"Setomelanomma","210429"
"Setosphaeria","91493"
"Shahe",NA
"Shenzhen",NA
"Sherlock",NA
"Sheuella","2978002"
"Shewanella","22"
"Shiella","3098097"
"Shigella","620"
"Shimazuella","471798"
"Shimia","573139"
"Shimwellia","1335483"
"Shinella","323620"
"Shiraia","224419"
"Shouchella","2893057"
"Shumkonia","3082118"
"Siccirubricoccus","2044848"
"Sichuan",NA
"Siculibacillus","2610842"
"Sideroxyarcus","2943286"
"Sideroxydans","314343"
"Silanimonas","292713"
"Silicimonas","1955420"
"Silvanigrella","2024975"
"Silvanigrellaceae","2024974"
"Silvanigrellales","2024973"
"Silvibacterium","1775468"
"Silvimonas","300264"
"Simiduia","447467"
"Siminovitchia","2837510"
"Simkania","34093"
"Simkaniaceae","92712"
"Simondia","2138134"
"Simplicillium","292631"
"Simplicispira","352450"
"Simulacricoccus","2303406"
"Singerocybe","1346811"
"Singulisphaera","466152"
"Sinimarinibacterium","1861863"
"Sinisalibacter","3003476"
"Sinobacterium","1434044"
"Sinomicrobium","1434045"
"Sinomonas","596707"
"Sinorhizobium","28105"
"Sinorhizobium/Ensifer","106591"
"Sinosporangium","1367968"
"Sinsheimervirus","1910954"
"Siphonaria",NA
"Siphonobacter","700450"
"Siphoptychium","2659271"
"Siphoviridae","2731619"
"Siphovirus",NA
"Siphula","50927"
"Sirococcus","83884"
"Sirolpidium","2494382"
"Sisal-associated",NA
"Sistotremastrum","139133"
"Sjack",NA
"Skeletonema","2842"
"Skermanella","204447"
"Skermania","59613"
"Slackia","84108"
"Smithella","182623"
"Smithellaceae","2964538"
"Smittium","4888"
"Sneathiella","510690"
"Sneathiellales","510684"
"Snodgrassella","1193515"
"Sobelivirales","2732553"
"Sodalis","84565"
"Sodiomyces","1401161"
"Soehngenia","253255"
"Solemoviridae","2169577"
"Solemya","13267"
"Solibacillus","648800"
"Solibacteraceae","332161"
"Solibaculum","2842531"
"Solicoccozyma","1851575"
"Solidesulfovibrio","2910984"
"Soliformovum","435422"
"Solihabitans","2923368"
"Solilutibacter","3382695"
"Solimicrobium","2249306"
"Solimonas","413435"
"Solirubrobacter","207599"
"Solirubrobacteraceae","320599"
"Solirubrobacterales","588673"
"Solirubrum","1951300"
"Solitalea","929509"
"Solobacterium","123375"
"Solwaraspora","265431"
"Sorangiineae","80812"
"Sorangium","39643"
"Sordaria","5146"
"Sorogena","164620"
"Sorosphaerula","1484338"
"Soybean","3847"
"Sparassis","40466"
"Spartinivicinus","2768738"
"Spartobacteria","134549"
"Spathaspora","412764"
"Spathidium","35109"
"Spelaeicoccus","1649497"
"Speluncibacter","3121559"
"Sphaerimonospora","1792303"
"Sphaerisporangium","321315"
"Sphaerobacter","2056"
"Sphaerobolus","68785"
"Sphaerochaeta","399320"
"Sphaerospermopsis","752201"
"Sphaerosporella","43431"
"Sphaerostilbella","29869"
"Sphaerotilus","34102"
"Sphagnurus","1663051"
"Sphingobacteriaceae","84566"
"Sphingobacteriales","200666"
"Sphingobacteriia","117747"
"Sphingobacterium","28453"
"Sphingobium","165695"
"Sphingomicrobium","1227948"
"Sphingomonadaceae","41297"
"Sphingomonadales","204457"
"Sphingomonas","13687"
"Sphingopyxis","165697"
"Sphingorhabdus","1434046"
"Sphingosinicella","335405"
"Sphingosinithalassobacter","2676233"
"Spinach","3562"
"Spinactinospora","1434047"
"Spinellus","101114"
"Spiribacter","1335745"
"Spirilliplanes","42232"
"Spirillospora","58122"
"Spirirestis","172309"
"Spirobacillus","495819"
"Spirochaeta","146"
"Spirochaetaceae","137"
"Spirochaetales","136"
"Spirochaetes","203691"
"Spirochaetia","203692"
"Spirochaetota","203691"
"Spiromyces","61417"
"Spironucleus","39709"
"Spiroplasma","2132"
"Spiroplasmataceae","2131"
"Spirosoma","107"
"Spirosomataceae","2896860"
"Spirostomum","37867"
"Spirulina","1154"
"Spizellomyces","4815"
"Splendidivirga","3153707"
"Spodoptera","7106"
"Spongiactinospora","2871671"
"Spongiibacter","630749"
"Spongiibacteraceae","1706375"
"Sporichthya","35750"
"Sporichthyaceae","85033"
"Sporisorium","63265"
"Sporobacter","44748"
"Sporobolomyces","5429"
"Sporocytophaga","1011"
"Sporodiniella","101116"
"Sporolactobacillaceae","186821"
"Sporolactobacillus","2077"
"Sporomusa","2375"
"Sporomusaceae","1843490"
"Sporormia","45136"
"Sporosarcina","1569"
"Sporothrix","29907"
"Spraguea","51540"
"Spumochlamys","675830"
"Squash",NA
"Stachyamoeba","63594"
"Stachybotrys","74721"
"Stackebrandtia","283810"
"Stagnihabitans","2939640"
"Stagnimonas","2689590"
"Stagonospora","54788"
"Stagonosporopsis","749880"
"Stakelama","1124625"
"Stanieria","102115"
"Staphylococcaceae","90964"
"Staphylococcus","1279"
"Staphylospora","2689589"
"Staphylothermus","2279"
"Staphylotrichum","370954"
"Stappia","152161"
"Starkeya","152053"
"Starmera","83173"
"Starmerella","75735"
"Staurastrum","31317"
"Steccherinum","81060"
"Stella","93"
"Stellaceae","2844601"
"Stemonaria","1258716"
"Stemonitis","137616"
"Stemonitopsis","765870"
"Stemphylium","95729"
"Stenomitos","1844270"
"Stenotrophobium","2689591"
"Stenotrophomonas","40323"
"Stentor","5962"
"Stephanonectria","315410"
"Stephanopogon","238751"
"Stephanopyxis","3006"
"Sterigmatomyces","5615"
"Sterkiella","94288"
"Steroidobacter","469322"
"Steroidobacteraceae","2689614"
"Sterolibacteriaceae","2008793"
"Sterolibacterium","157591"
"Stichotrichida","33832"
"Sticta","137528"
"Stieleria","2795973"
"Stigmatella","40"
"Stigonema","221292"
"Stilbella","150382"
"Stilbocrea","267681"
"Stipitochalara","3041336"
"Stomatobaculum","1213720"
"Stratiformator","3076095"
"Strawberry","3747"
"Streblomastix","222439"
"Streptacidiphilus","228398"
"Streptantibioticus","2995706"
"Streptoalloteichus","2016"
"Streptobacillus","34104"
"Streptococcus","1301"
"Streptomonospora","104204"
"Streptomycetaceae","2062"
"Streptophyte",NA
"Streptosporangiaceae","2004"
"Streptosporangiales","85012"
"Streptosporangium","2000"
"Strigomonas","1003010"
"Strobilidium","181620"
"Strobilomyces","80669"
"Strobilurus","41250"
"Stromatinia","66101"
"Strombidinopsis","141413"
"Strombidium","60005"
"Stropharia","68745"
"Stutzerimonas","2901164"
"Stygamoeba","373141"
"Stygiobacter","3081214"
"Stylonectria","1053253"
"Stylonychia","5948"
"Suaeda","46108"
"Subaequorebacter","395928"
"Subdoligranulum","292632"
"Subtercola","120212"
"Succinivibrionaceae","83763"
"Sugiyamaella","410829"
"Suhomyces","1539666"
"Suillus","5379"
"Sulcionema","2603951"
"Sulfidibacter","2915177"
"Sulfitobacter","60136"
"Sulfoacidibacillus","3025858"
"Sulfobacillus","28033"
"Sulfodiicoccus","2017961"
"Sulfolobaceae","118883"
"Sulfolobales","2281"
"Sulfolobus","2284"
"Sulfuracidifex","2705406"
"Sulfuricaulis","1744881"
"Sulfuricella","935200"
"Sulfuricellaceae","2772226"
"Sulfuricurvum","286130"
"Sulfuricystis","3050898"
"Sulfuriferula","1778653"
"Sulfurifustis","1692042"
"Sulfurihydrogenibium","212790"
"Sulfurimicrobium","2772198"
"Sulfurimonas","202746"
"Sulfurirhabdus","1738658"
"Sulfurisoma","1499082"
"Sulfuritalea","1054211"
"Sulfuritortus","1938335"
"Sulfurivirga","364031"
"Sulfurospirillum","57665"
"Sulfurovum","265570"
"Sungouiella","3315605"
"Sunxiuqinia","1254401"
"Surirella","216753"
"Susy",NA
"Sutcliffiella","2837511"
"Sutterella","40544"
"Sutterellaceae","995019"
"Swaminathania","209260"
"Symbiobacteriaceae","543349"
"Symbiobacterium","2733"
"Symbiopectobacterium","801"
"Symbiotic",NA
"Symmachiella","2795780"
"Symmetrospora","1798808"
"Symploca","105591"
"Symplocastrum","1125736"
"Syncephalastrum","13705"
"Syncephalis","78910"
"Synchytrium","286114"
"Synechococcaceae","1890426"
"Synechococcales","1890424"
"Synechococcus","1129"
"Synechocystis","1142"
"Synergistaceae","649777"
"Synergistales","649776"
"Synergistota","508458"
"Synoicihabitans","2892920"
"Synstelium","2065790"
"Syntrophaceae","213468"
"Syntrophaceticus","862071"
"Syntrophales","2914038"
"Syntrophobacter","29526"
"Syntrophobacteraceae","213465"
"Syntrophobacterales","213462"
"Syntrophobacteria","3024408"
"Syntrophobotulus","51196"
"Syntrophomonadaceae","68298"
"Syntrophomonas","862"
"Syntrophorhabdaceae","513556"
"Syntrophorhabdales","2819262"
"Syntrophorhabdus","513557"
"Syntrophotalea","2812025"
"Syntrophothermus","129001"
"Syntrophus","43773"
"TM7",NA
"Tabrizicola","1443919"
"Tabularia","232513"
"Tagaea","1755817"
"Tahibacter","1453544"
"Taibaiella","1434702"
"Taishania","2849660"
"Taiwanofungus","320360"
"Takashimella","1851472"
"Talaromyces","5094"
"Tamaricihabitans","1734465"
"Tamilnaduibacter","1857014"
"Tangfeifania","1649501"
"Tannerella","195950"
"Tannerellaceae","2005525"
"Tanticharoenia","444052"
"Taphrina","5010"
"Tardibacter","2685927"
"Tardiphaga","1395974"
"Tateyamaria","299261"
"Tatlockia","465"
"Tatumella","82986"
"Tautonia","2680020"
"Taxawa",NA
"Taylorella","29574"
"Telaepolella","1346288"
"Telluria","34069"
"Telluribacter","1949218"
"Tellurirhabdus","2674996"
"Telmatocola","1382832"
"Telmatospirillum","382513"
"Teloschistes","88647"
"Telotrochidium","85902"
"Tenacibaculum","104267"
"Tenericutes","544448"
"Tenggerimyces","1784839"
"Tengunoibacter","2571199"
"Tenuifilaceae","2760872"
"Tephrocybe","117062"
"Tepidamorphus","747074"
"Tepidanaerobacter","499228"
"Tepidibacillus","1494427"
"Tepidibacter","214904"
"Tepidicaulis","1742977"
"Tepidiforma","2682228"
"Tepidiformaceae","2682227"
"Tepidimicrobium","285105"
"Tepidimonas","114248"
"Tepidiphilus","203470"
"Tepidisphaera","1771356"
"Tepidisphaeraceae","1771355"
"Tepiditoga","2778400"
"Terasakiella","196080"
"Teratosphaeria","237584"
"Teratosphaeriaceae","668547"
"Teredinibacter","2425"
"Terfezia","74855"
"Termitinemataceae","3022873"
"Termitomyces","71927"
"Terrabacter","53355"
"Terracidiphilus","1742983"
"Terracoccus","68903"
"Terramyces","451450"
"Terrestrivirus",NA
"Terribacillus","459532"
"Terricaulis","2768684"
"Terriglobales","204433"
"Terriglobia","204432"
"Terriglobus","392733"
"Terrihabitans","2874214"
"Terrilactibacillus","1795633"
"Terrimesophilobacter","2906433"
"Terrimicrobiaceae","2762316"
"Terrimicrobium","1649503"
"Terrimonas","296051"
"Tersicoccus","1418588"
"Tessaracoccus","72763"
"Tetmemena","200606"
"Tetracladium","164535"
"Tetragenococcus","51668"
"Tetrahymena","5890"
"Tetranychus","32263"
"Tetrapisispora","113604"
"Tetrapyrgos","182061"
"Teunomyces","1539665"
"Thalassiosira","35127"
"Thalassobacillus","331971"
"Thalassobacter","266808"
"Thalassobaculum","526215"
"Thalassobium","633130"
"Thalassocella","1123951"
"Thalassoglobus","2795865"
"Thalassolituus","187492"
"Thalassomonas","137583"
"Thalassoroseus","2953811"
"Thalassospira","168934"
"Thalassotalea","1518149"
"Thalassovita","335927"
"Thamnidium","101141"
"Thamnocephalis","78914"
"Thamnolia","83479"
"Thanatephorus","5238"
"Thauera","33057"
"Thaumarchaeota","651137"
"Thaumatomonas","45099"
"Thaxterogaster","165407"
"Thecamoeba","242544"
"Theileria","5873"
"Theionarchaea","1980645"
"Thelephora","56489"
"Thelocarpon","286412"
"Thelonectria","1053258"
"Thelotrema","208717"
"Thermaceae","188786"
"Thermacetogenium","140458"
"Thermaerobacter","73918"
"Thermalbibacter","3050075"
"Thermanaeromonas","202949"
"Thermanaerothrix","1077886"
"Thermanaerovibrio","81461"
"Thermasporomyces","718013"
"Thermaurantimonas","2681566"
"Thermicanus","94008"
"Thermincola","278993"
"Thermoactinomyces","2023"
"Thermoactinomycetaceae","186824"
"Thermoactinospora","1424614"
"Thermoanaerobacter","1754"
"Thermoanaerobacteraceae","186814"
"Thermoanaerobacterales","68295"
"Thermoanaerobacterium","28895"
"Thermoanaerobaculaceae","2562242"
"Thermoanaerobaculales","2562241"
"Thermoanaerobaculia","1562571"
"Thermoanaerobaculum","1434048"
"Thermoascus","5086"
"Thermobacillus","76632"
"Thermobaculum","262406"
"Thermobifida","83677"
"Thermobispora","147067"
"Thermobrachium","150333"
"Thermocatellispora","1649505"
"Thermochaetoides","2944547"
"Thermochromatium","85073"
"Thermoclostridium","2304691"
"Thermococcus","2263"
"Thermocrispum","37924"
"Thermodesulfatator","241192"
"Thermodesulfobacteriaceae","188711"
"Thermodesulfobacteriales","188710"
"Thermodesulfobacteriota","200940"
"Thermodesulfobacterium","1740"
"Thermodesulfobium","227388"
"Thermodesulfomicrobium","2905949"
"Thermodesulforhabdus","88358"
"Thermodesulfovibrio","28261"
"Thermodesulfovibrionales","2811503"
"Thermodesulfovibrionia","2811502"
"Thermodiscus","54249"
"Thermofilum","2268"
"Thermoflavifilum","1649506"
"Thermoflavimicrobium","292636"
"Thermoflexaceae","1495648"
"Thermoflexales","1495647"
"Thermoflexia","1495646"
"Thermoflexus","1495649"
"Thermogemmata","2787008"
"Thermogemmatispora","768669"
"Thermogutta","1676125"
"Thermoguttaceae","2691358"
"Thermohalobaculum","2886871"
"Thermoleophilaceae","320796"
"Thermoleophilales","588674"
"Thermoleophilia","1497346"
"Thermoleophilum","192992"
"Thermoleptolyngbya","2303528"
"Thermolongibacillus","1500514"
"Thermomicrobia","189775"
"Thermomicrobiaceae","189777"
"Thermomicrobiales","189776"
"Thermomicrobium","499"
"Thermomonas","141948"
"Thermomonospora","2019"
"Thermomucor","101120"
"Thermomyces","5540"
"Thermonema","28194"
"Thermonemataceae","1853233"
"Thermopetrobacter","1495041"
"Thermoplasma","2302"
"Thermoplasmata","183967"
"Thermoplasmatales","2301"
"Thermoplasmatota","2283796"
"Thermopolyspora","359169"
"Thermoproteales","2266"
"Thermoprotei","183924"
"Thermoproteota","28889"
"Thermoproteus","2270"
"Thermorudis","1649508"
"Thermosediminibacter","291988"
"Thermosediminibacteraceae","2770093"
"Thermosediminibacterales","2770089"
"Thermosinus","261684"
"Thermosipho",NA
"Thermosphaera","54253"
"Thermosporothrix","768650"
"Thermostichus","2881385"
"Thermosulfidibacter","412592"
"Thermosulfurimonas","1522431"
"Thermosynechococcaceae","2881378"
"Thermosynechococcus","146785"
"Thermosynergistes","2881000"
"Thermotalea","648799"
"Thermothelomyces","1920207"
"Thermothielavioides","2609811"
"Thermotoga","2335"
"Thermotogaceae","188709"
"Thermotogales","2419"
"Thermotogota","200918"
"Thermotomaculum","1172428"
"Thermovenabulum","159730"
"Thermovibrio","171868"
"Thermovirga","336260"
"Thermus","270"
"Thielaviopsis","60496"
"Thioalbus","1511694"
"Thioalkalivibrio","106633"
"Thiobacillaceae","2008790"
"Thiobacillus","919"
"Thiocapsa","1056"
"Thioclava","285107"
"Thiococcus","85078"
"Thiocystis","13724"
"Thioflavicoccus","156885"
"Thiogranum","1617886"
"Thiohalobacter","1273155"
"Thiohalocapsa","85079"
"Thiohalomonadales","3084968"
"Thiolapillus","1608298"
"Thiolinea","2212691"
"Thiomargarita","90372"
"Thiomicrorhabdus","2039723"
"Thiomicrospira","933"
"Thiomonas","32012"
"Thioploca","40751"
"Thiopseudomonas","1654787"
"Thiorhodococcus","57488"
"Thiorhodovibrio","61593"
"Thiosulfatimonas","2781121"
"Thiothrix","1030"
"Thiotrichaceae","135617"
"Thiotrichales","72273"
"Thiovulum","936"
"Thomasclavelia","3025755"
"Thoreauomyces","1396495"
"Thozetella","239050"
"Thraustotheca","74556"
"Thrips",NA
"Thuemenidium","315086"
"Thuricola","2070546"
"Tianjin",NA
"Tianweitania","1763452"
"Tichowtungia","2907187"
"Tidjanibacter","1929083"
"Tieghemiomyces","78920"
"Tieghemostelium","2058951"
"Tiger","9694"
"Tildeniella","2303519"
"Tilletia","13289"
"Tilletiaria","5280"
"Timaviella","2055830"
"Tirmania","160516"
"Tissierella","41273"
"Tissierellaceae","1737406"
"Tissierellales","1737405"
"Tissierellia","1737404"
"Tistlia","1321364"
"Tistrella","171436"
"Toensbergia","1454054"
"Tokophrya","168138"
"Tolivirales","2732548"
"Tolumonas","43947"
"Tolypocladium","29909"
"Tolypothrix","111782"
"Tomato","4081"
"Tombusviridae","39738"
"Tomitella","741759"
"Tonghua",NA
"Tongren",NA
"Torrubiella","153665"
"Tortispora","1540147"
"Torulaspora","4948"
"Tothia","1048954"
"Totiviridae","3152141"
"Toxoplasma","5810"
"Trachelomonas","96503"
"Trachipleistophora","72358"
"Trachymyrmex","34717"
"Trametes","5324"
"Trametopsis","1111949"
"Trapelia","91806"
"Trebonia","2767073"
"Trematosphaeria","100048"
"Tremella","105767"
"Tremellales","5234"
"Trepomonas","44997"
"Treponema","157"
"Treponemataceae",NA
"Triangularia","252192"
"Triatoma","30075"
"Tricharina","43430"
"Trichia",NA
"Trichlorobacter","115782"
"Trichloromonas","3031666"
"Trichocladium","290625"
"Trichococcus","82802"
"Trichocoleus","450526"
"Trichocoma","76770"
"Trichodelitschia","372047"
"Trichoderma","5543"
"Trichodesmium","1205"
"Trichodina","197893"
"Trichodinella","197903"
"Trichoglossum","265103"
"Tricholoma","40144"
"Tricholomella","180950"
"Trichomitus","5731"
"Trichomonadida","37104"
"Trichomonas","5721"
"Trichomonascus","229045"
"Trichonympha","63627"
"Trichophaea","47212"
"Trichophyton","5550"
"Trichoplusia","7110"
"Trichormus","264688"
"Trichosphaerium","498011"
"Trichosporon","5552"
"Trichothecium","231006"
"Tricladium","223899"
"Trieres","1529381"
"Trimastix","137418"
"Trimorphomyces","5220"
"Trinickia","2571160"
"Tritonibacter","2083206"
"Tritrichomonas","5723"
